step,transaction_type,amount,nameorig,oldbalanceorg,newbalanceorig,namedest,oldbalancedest,newbalancedest,isfraud,isflaggedfraud
235,CASH_OUT,36167.88,C1000122051,0.00,0.00,C1087059259,2394413.99,2430581.87,0,0
353,CASH_OUT,391152.24,C268460253,5011.00,0.00,C592067926,88906.38,480058.61,0,0
372,PAYMENT,5429.93,C277272987,10295.00,4865.07,M1712133575,0.00,0.00,0,0
209,CASH_OUT,119317.79,C956675132,0.00,0.00,C799395260,164785.57,284103.37,0,0
139,PAYMENT,3952.60,C5130113,0.00,0.00,M180792650,0.00,0.00,0,0
15,CASH_IN,4748.27,C696258737,2829804.72,2834552.98,C982189497,372157.30,452247.54,0,0
351,CASH_IN,64705.32,C1325795921,811550.25,876255.58,C1372077455,336187.40,271482.08,0,0
235,CASH_IN,11482.67,C1560907819,25909769.92,25921252.59,C2095524776,48375.37,36892.70,0,0
298,CASH_OUT,255018.40,C1024537680,32.00,0.00,C108668720,61604.72,316623.12,0,0
129,PAYMENT,842.68,C2129397231,0.00,0.00,M2031240835,0.00,0.00,0,0
155,PAYMENT,3372.32,C168981091,508775.02,505402.70,M1965534301,0.00,0.00,0,0
381,PAYMENT,8653.84,C432769172,0.00,0.00,M406139326,0.00,0.00,0,0
253,CASH_OUT,116640.02,C236779520,933.00,0.00,C2002536236,523075.90,639715.92,0,0
595,CASH_OUT,233997.20,C721249407,114428.00,0.00,C1662454711,0.00,233997.20,0,0
306,CASH_OUT,411103.50,C1772592816,0.00,0.00,C295343957,4294779.60,4705883.09,0,0
159,TRANSFER,39704.47,C452985196,0.00,0.00,C731140178,81906.00,110335.16,0,0
307,PAYMENT,10123.11,C557068947,14152.00,4028.89,M770582688,0.00,0.00,0,0
281,CASH_OUT,5890.28,C1156971028,21163.00,15272.72,C1974642800,70803.23,76693.51,0,0
400,TRANSFER,119297.19,C1293254956,0.00,0.00,C1341968440,421775.66,541072.84,0,0
354,PAYMENT,6262.72,C1362234150,0.00,0.00,M1873079676,0.00,0.00,0,0
401,CASH_IN,128918.88,C1993042717,10806.00,139724.88,C658540330,0.00,0.00,0,0
205,CASH_OUT,66360.55,C1946936757,0.00,0.00,C114730398,6289345.81,6355706.37,0,0
35,PAYMENT,14558.17,C364521531,0.00,0.00,M2110743931,0.00,0.00,0,0
355,CASH_OUT,19981.44,C2026231073,12159.00,0.00,C1761407948,0.00,19981.44,0,0
382,CASH_OUT,262586.44,C429935118,0.00,0.00,C2123081877,397806.55,660393.00,0,0
378,PAYMENT,6637.57,C2099950033,0.00,0.00,M843871043,0.00,0.00,0,0
225,CASH_IN,316759.13,C1505616521,322072.00,638831.13,C659408602,1164856.01,848096.88,0,0
567,CASH_IN,69951.35,C121154844,3072038.66,3141990.01,C1733271749,745804.48,675853.13,0,0
259,CASH_IN,11588.84,C1143978430,20601970.80,20613559.65,C43129387,123827.06,112238.21,0,0
348,CASH_IN,71562.30,C1823407100,4453310.69,4524872.99,C1546878476,924066.80,852504.49,0,0
253,CASH_IN,185186.68,C328539506,4432405.11,4617591.79,C1230071032,993313.58,808126.91,0,0
322,CASH_IN,47002.44,C790274123,19965.00,66967.44,C1566048919,6396059.50,6349057.06,0,0
226,CASH_OUT,95335.75,C1163104322,0.00,0.00,C450794008,1629595.57,1724931.32,0,0
326,CASH_IN,203316.59,C125143417,4377192.64,4580509.23,C627945196,425011.56,221694.97,0,0
209,CASH_OUT,248834.61,C1441426888,93506.22,0.00,C740397931,4941201.76,5190036.37,0,0
16,CASH_IN,355854.16,C74625618,21436992.77,21792846.94,C1672729689,803271.81,447417.65,0,0
588,CASH_OUT,370169.60,C1918659526,40978.00,0.00,C524986212,0.00,370169.60,0,0
14,CASH_OUT,320460.51,C265211271,483513.05,163052.54,C969409298,56303.84,376764.35,0,0
397,CASH_OUT,27422.10,C1524052083,402345.48,374923.38,C23812071,1350257.13,1377679.23,0,0
322,CASH_OUT,509176.42,C803326217,0.00,0.00,C757585033,2430389.89,2939566.32,0,0
302,CASH_OUT,69407.07,C1849218736,0.00,0.00,C1660211190,1311425.42,1380832.49,0,0
136,CASH_OUT,259243.27,C1699252664,12889.00,0.00,C2017613215,0.00,259243.27,0,0
37,CASH_IN,21442.35,C454699547,7191848.22,7213290.57,C749824466,1705271.76,1683829.41,0,0
16,CASH_OUT,339199.38,C1701303640,0.00,0.00,C1035383700,471595.94,1202451.49,0,0
134,PAYMENT,1222.55,C1721121465,0.00,0.00,M1525879516,0.00,0.00,0,0
255,CASH_IN,159242.94,C1116654451,6251886.50,6411129.44,C867497050,1903362.47,1744119.53,0,0
687,PAYMENT,11342.06,C1698549284,60081.00,48738.94,M816754490,0.00,0.00,0,0
37,CASH_OUT,227406.47,C9943742,188988.55,0.00,C2123417343,9910.00,209905.35,0,0
375,TRANSFER,499274.77,C2027899092,155.00,0.00,C1029671565,706447.07,1205721.84,0,0
404,CASH_OUT,95315.47,C607393869,34871.00,0.00,C50624774,171511.08,266826.55,0,0
379,CASH_OUT,89697.09,C1286071297,2962.08,0.00,C1151762816,1141544.71,1231241.80,0,0
576,TRANSFER,274440.78,C1348151898,0.00,0.00,C225970438,554383.21,828823.99,0,0
250,CASH_OUT,230375.57,C1746492210,21348.00,0.00,C762556990,147803.77,378179.34,0,0
41,PAYMENT,1327.23,C2056593673,197112.71,195785.48,M683284609,0.00,0.00,0,0
179,CASH_IN,188002.70,C445820565,10349.00,198351.70,C468092367,0.00,0.00,0,0
40,CASH_OUT,313698.33,C545704892,0.00,0.00,C1346065207,1096258.07,1409956.41,0,0
371,TRANSFER,1161761.91,C999101770,30.00,0.00,C740369036,9226.29,1170988.19,0,0
257,CASH_IN,52011.13,C1553812998,17026975.62,17078986.75,C1474932203,428523.43,376512.30,0,0
164,TRANSFER,16269.05,C1216151309,0.00,0.00,C590952885,836482.63,852751.68,0,0
159,CASH_IN,305227.33,C10378596,173.00,305400.33,C788707018,200469.17,0.00,0,0
309,PAYMENT,16194.24,C1270434132,6111.00,0.00,M234856843,0.00,0.00,0,0
352,CASH_IN,218405.64,C329959329,67551.66,285957.30,C738137917,562431.71,344026.07,0,0
19,CASH_IN,60502.05,C1060508586,15461.00,75963.05,C1995915494,2623.55,0.00,0,0
306,PAYMENT,1754.25,C1920841173,20541.00,18786.75,M215607969,0.00,0.00,0,0
17,PAYMENT,4872.53,C1973263336,0.00,0.00,M527636002,0.00,0.00,0,0
249,CASH_OUT,94458.47,C1798509196,0.00,0.00,C1813296117,409360.29,503818.76,0,0
396,CASH_OUT,180802.41,C1898760083,0.00,0.00,C6348165,380889.06,561691.47,0,0
167,PAYMENT,3724.97,C2060704199,2707.00,0.00,M1432580998,0.00,0.00,0,0
328,CASH_OUT,207638.78,C837133008,22363.00,0.00,C786068784,1858285.60,2065924.38,0,0
396,PAYMENT,29995.96,C527949208,155.00,0.00,M1516052124,0.00,0.00,0,0
656,PAYMENT,13616.81,C967940264,13765.08,148.27,M682789359,0.00,0.00,0,0
119,PAYMENT,10577.09,C477461924,125695.00,115117.91,M1741778925,0.00,0.00,0,0
353,CASH_IN,278908.57,C1974118366,20661.00,299569.57,C1191615361,0.00,0.00,0,0
596,CASH_OUT,78929.14,C909321034,146319.00,67389.86,C1114026866,153153.58,232082.72,0,0
16,CASH_OUT,220105.86,C1713962647,72659.00,0.00,C1195378184,16009127.70,17464549.63,0,0
154,PAYMENT,22396.58,C1704861671,288781.42,266384.84,M1444446663,0.00,0.00,0,0
279,CASH_IN,73527.66,C262207386,3796117.77,3869645.43,C612583954,183853.96,110326.30,0,0
134,PAYMENT,53437.12,C861574519,31172.00,0.00,M1179557346,0.00,0.00,0,0
212,CASH_IN,319410.61,C1427437387,5220695.23,5540105.84,C815089326,1203820.44,884409.83,0,0
396,CASH_OUT,60694.32,C1239333290,0.00,0.00,C29277665,169921.06,230615.39,0,0
401,CASH_OUT,180923.04,C336016266,20017.00,0.00,C1859283594,4780662.43,4961585.48,0,0
139,TRANSFER,718422.98,C1299017913,219138.00,0.00,C594235617,0.00,718422.98,0,0
683,PAYMENT,15557.05,C572421085,345.00,0.00,M1553998991,0.00,0.00,0,0
235,CASH_OUT,114506.15,C895907507,0.00,0.00,C1095341545,1136213.94,1250720.09,0,0
11,CASH_OUT,32616.52,C480362146,14715.00,0.00,C928199056,819201.31,802449.08,0,0
517,CASH_OUT,104875.40,C1523624760,43730.00,0.00,C2095130648,190488.76,295364.16,0,0
130,CASH_OUT,164296.56,C1802562721,0.00,0.00,C310470247,607321.87,771618.43,0,0
307,PAYMENT,62277.27,C448468651,0.00,0.00,M1229892030,0.00,0.00,0,0
12,PAYMENT,32589.77,C814549143,30459.64,0.00,M1921050144,0.00,0.00,0,0
274,TRANSFER,387035.14,C1944619669,7069.00,0.00,C1021176375,14090.59,401125.73,0,0
208,CASH_IN,299118.08,C1030500068,4999584.37,5298702.45,C452528618,1100818.72,801700.63,0,0
164,CASH_OUT,23661.61,C1413160042,216250.00,192588.39,C1465542961,6256678.29,6082685.59,0,0
44,CASH_OUT,112367.61,C1308681252,38684.00,0.00,C1742381817,2324464.26,2436831.87,0,0
346,TRANSFER,301818.25,C2139580928,48880.00,0.00,C1449713348,0.00,301818.25,0,0
212,CASH_OUT,147858.90,C376763292,0.00,0.00,C277270699,634285.38,782144.28,0,0
380,CASH_OUT,166739.26,C970319190,9150.00,0.00,C246991810,276232.97,442972.23,0,0
308,CASH_OUT,58958.19,C1751372405,23737.00,0.00,C384735911,8524031.42,8582989.61,0,0
356,CASH_OUT,323652.51,C976557724,0.00,0.00,C1059608012,830662.15,1154314.66,0,0
231,PAYMENT,1172.29,C257684153,81870.00,80697.71,M1405276165,0.00,0.00,0,0
140,PAYMENT,5786.24,C905941400,0.00,0.00,M1906506964,0.00,0.00,0,0
346,TRANSFER,74871.57,C903371927,0.00,0.00,C2140640543,308358.12,383229.69,0,0
302,CASH_OUT,135048.37,C650030243,0.00,0.00,C1879763280,418699.74,983131.43,0,0
252,PAYMENT,8744.61,C708411564,177435.78,168691.17,M1279112779,0.00,0.00,0,0
214,CASH_OUT,158698.27,C1994632985,9945.00,0.00,C931392975,0.00,158698.27,0,0
226,CASH_OUT,191916.95,C1147557416,0.00,0.00,C884773674,403123.15,595040.10,0,0
19,CASH_OUT,399612.28,C188730603,64370.00,0.00,C776253559,0.00,399612.28,0,0
179,CASH_OUT,89605.27,C1946772681,0.00,0.00,C487524206,330989.70,420594.97,0,0
153,PAYMENT,11291.88,C595951736,10393.00,0.00,M23201197,0.00,0.00,0,0
354,CASH_IN,73002.56,C983652311,10083.00,83085.56,C884993235,679178.00,606175.44,0,0
136,CASH_OUT,39176.94,C1687203222,0.00,0.00,C903060010,1201525.82,1240702.76,0,0
208,CASH_IN,187380.35,C1715247292,718001.98,905382.34,C2023797914,404177.70,216797.35,0,0
154,CASH_OUT,297290.38,C1682950182,0.00,0.00,C1010256027,477217.30,774507.67,0,0
179,PAYMENT,6867.10,C1057386726,0.00,0.00,M183444147,0.00,0.00,0,0
165,CASH_OUT,349518.37,C1299662324,123548.29,0.00,C2039719154,2620533.91,2970052.28,0,0
399,PAYMENT,6633.56,C524567526,0.00,0.00,M357259628,0.00,0.00,0,0
41,CASH_IN,135558.03,C1942806903,3511330.40,3646888.42,C1830893609,8693011.04,8557453.02,0,0
396,PAYMENT,7158.82,C861163788,0.00,0.00,M753031144,0.00,0.00,0,0
264,PAYMENT,458.07,C1731852351,51675.00,51216.93,M1058781909,0.00,0.00,0,0
520,CASH_IN,257293.26,C1565682542,630649.86,887943.12,C1496928110,803565.02,546271.76,0,0
186,CASH_IN,269881.06,C1598969054,5539696.29,5809577.35,C368747641,820467.52,550586.46,0,0
255,CASH_IN,112788.88,C107408796,10417.00,123205.88,C1331942492,214485.08,101696.19,0,0
133,CASH_OUT,378000.98,C1642098694,0.00,0.00,C331091852,4878374.46,5256375.43,0,0
39,PAYMENT,44379.79,C1337999695,7184.53,0.00,M122409315,0.00,0.00,0,0
346,TRANSFER,2289814.50,C396198101,0.00,0.00,C1935594521,6186223.46,8476037.96,0,0
380,PAYMENT,12464.62,C23039515,0.00,0.00,M234154816,0.00,0.00,0,0
255,CASH_IN,191521.26,C1017006028,325641.40,517162.66,C1970092434,965763.12,774241.85,0,0
329,CASH_OUT,76755.38,C1404923355,63678.00,0.00,C1079890116,1512977.71,1589733.09,0,0
256,CASH_OUT,419024.64,C982799955,248.00,0.00,C66339766,56101.60,475126.24,0,0
134,PAYMENT,44573.16,C1874145537,11170.00,0.00,M190103063,0.00,0.00,0,0
44,CASH_OUT,270399.05,C1729138765,10715.00,0.00,C39705929,291671.43,562070.48,0,0
234,CASH_OUT,135206.64,C530523213,0.00,0.00,C1086591418,165009.08,300215.72,0,0
331,CASH_OUT,260922.51,C97446425,0.00,0.00,C1554818720,1748609.84,2009532.35,0,0
260,PAYMENT,14995.13,C1708085112,26.00,0.00,M109964943,0.00,0.00,0,0
255,TRANSFER,342311.03,C1368790933,40641.00,0.00,C720569926,3541351.96,3883662.99,0,0
351,CASH_IN,64187.27,C1940383191,8631255.37,8695442.64,C49477935,590087.78,525900.51,0,0
255,CASH_OUT,316703.03,C673372879,30397.00,0.00,C1014241820,0.00,316703.03,0,0
334,DEBIT,14625.11,C1672106159,0.00,0.00,C1730450299,176657.17,191282.28,0,0
138,PAYMENT,33471.27,C1215575107,315477.46,282006.19,M736537378,0.00,0.00,0,0
129,PAYMENT,17144.45,C2124869333,31280.70,14136.25,M885337344,0.00,0.00,0,0
206,CASH_IN,34881.45,C330714878,21763664.64,21798546.09,C1411264580,1367972.22,1333090.77,0,0
334,CASH_OUT,251449.21,C1295936706,124.00,0.00,C1065771067,0.00,251449.21,0,0
330,CASH_IN,132768.52,C1324921161,263722.10,396490.62,C1037655332,3241535.66,3108767.14,0,0
15,PAYMENT,4675.04,C1620595718,0.00,0.00,M1424409828,0.00,0.00,0,0
298,CASH_OUT,83078.25,C1378863452,0.00,0.00,C994941992,685697.60,768775.85,0,0
331,CASH_OUT,216354.79,C65427053,57767.00,0.00,C1749952251,6984325.06,7200679.85,0,0
211,CASH_IN,223414.71,C188587480,3242.77,226657.48,C695063476,1001324.52,777909.81,0,0
20,CASH_OUT,251471.84,C526830528,0.00,0.00,C1079343872,2497706.25,2856223.47,0,0
379,CASH_IN,134076.70,C364736768,513529.86,647606.56,C1948391125,134083.19,6.49,0,0
301,CASH_OUT,356717.03,C820863911,19935.00,0.00,C1442510968,190187.94,546904.97,0,0
231,CASH_IN,37040.90,C1259311918,3742577.07,3779617.98,C71235655,129105.83,92064.93,0,0
356,CASH_OUT,111881.38,C1869567823,143.00,0.00,C1390917412,0.00,111881.38,0,0
298,CASH_OUT,21167.11,C997409022,12550.00,0.00,C767688164,1153992.25,1128606.72,0,0
137,CASH_IN,161394.03,C1405773880,102556.00,263950.03,C946816035,0.00,0.00,0,0
563,CASH_OUT,37299.38,C2783055,23896.00,0.00,C1375351341,0.00,37299.38,0,0
281,PAYMENT,11245.76,C72613867,41987.00,30741.24,M461872896,0.00,0.00,0,0
93,CASH_OUT,143846.79,C2073204888,99289.00,0.00,C1970424753,50007.00,193853.79,0,0
619,CASH_OUT,64019.63,C239820458,124461.00,60441.37,C1109067501,0.00,64019.63,0,0
215,PAYMENT,4185.27,C1196182114,2939.00,0.00,M1675550045,0.00,0.00,0,0
324,PAYMENT,21634.80,C379372917,0.00,0.00,M866013063,0.00,0.00,0,0
190,PAYMENT,177.63,C1144776792,7273.00,7095.37,M2000653150,0.00,0.00,0,0
189,CASH_OUT,113000.11,C703540543,0.00,0.00,C113096815,454255.48,567255.59,0,0
162,PAYMENT,4368.38,C1907745097,142184.60,137816.21,M2052197225,0.00,0.00,0,0
354,PAYMENT,10299.54,C341557679,9430.00,0.00,M2131016905,0.00,0.00,0,0
324,CASH_IN,175479.58,C419673858,1942808.87,2118288.46,C19451810,1106691.22,931211.63,0,0
274,PAYMENT,7241.72,C251505451,12692.00,5450.28,M2076588770,0.00,0.00,0,0
306,CASH_OUT,151007.09,C1743460259,98767.00,0.00,C1658679457,22419.89,173426.98,0,0
186,PAYMENT,8485.66,C1556813301,165793.78,157308.12,M95709045,0.00,0.00,0,0
422,CASH_OUT,99311.77,C1250449072,163.00,0.00,C1731006630,0.00,99311.77,0,0
374,TRANSFER,4162796.16,C376170660,0.00,0.00,C806723323,6168041.06,10330837.22,0,0
357,PAYMENT,2315.06,C653523267,99223.00,96907.94,M285848767,0.00,0.00,0,0
166,PAYMENT,12229.44,C994191308,28206.56,15977.12,M197559594,0.00,0.00,0,0
258,PAYMENT,3047.09,C1302482514,14023.00,10975.91,M1644253450,0.00,0.00,0,0
164,PAYMENT,5362.50,C615555210,99991.00,94628.50,M634610629,0.00,0.00,0,0
400,CASH_OUT,101255.26,C2145318302,0.00,0.00,C62032897,120834.11,300828.91,0,0
15,CASH_IN,283588.40,C1704363040,10753.00,294341.40,C1347052957,0.00,0.00,0,0
202,PAYMENT,11104.33,C872630973,0.00,0.00,M34250976,0.00,0.00,0,0
356,CASH_OUT,93776.39,C707470693,0.00,0.00,C142800324,398941.06,492717.45,0,0
274,CASH_OUT,15722.11,C325684219,54527.00,38804.89,C937427831,79216.05,94938.16,0,0
356,CASH_IN,432944.29,C758704576,3280961.24,3713905.53,C1216239401,1393210.81,960266.52,0,0
348,CASH_OUT,113325.36,C1281647890,0.00,0.00,C1230576119,357180.09,470505.45,0,0
39,CASH_OUT,217431.87,C1881987822,29421.00,0.00,C917091212,73472.14,290904.01,0,0
162,CASH_IN,41456.14,C2129765429,624930.40,666386.54,C885136436,731816.80,690360.67,0,0
186,TRANSFER,305663.98,C316136477,3748.00,0.00,C1276319432,1161563.03,1467227.02,0,0
209,CASH_IN,123490.45,C1087790086,172.00,123662.45,C585230960,1103692.01,980201.56,0,0
235,CASH_OUT,134889.20,C797743076,0.00,0.00,C261348500,633486.05,768375.25,0,0
134,CASH_OUT,8516.18,C2007698253,0.00,0.00,C1063199226,6224195.87,6503322.04,0,0
133,PAYMENT,16115.57,C1796023164,43327.62,27212.04,M1874488205,0.00,0.00,0,0
383,PAYMENT,2567.52,C1875865342,84434.00,81866.48,M2054555993,0.00,0.00,0,0
262,PAYMENT,981.58,C1467864972,0.00,0.00,M1571221757,0.00,0.00,0,0
346,CASH_IN,291799.64,C1503960755,3805679.38,4097479.02,C1131009501,1565424.93,1273625.29,0,0
302,PAYMENT,23233.52,C2105406284,24477.00,1243.48,M1002883606,0.00,0.00,0,0
371,CASH_IN,180102.53,C306416819,106336.00,286438.53,C2020068886,0.00,0.00,0,0
254,PAYMENT,13351.09,C1567197160,10725.00,0.00,M1997764897,0.00,0.00,0,0
227,CASH_OUT,158794.41,C147164039,16106.00,0.00,C33574383,720479.21,879273.62,0,0
253,PAYMENT,19443.58,C1539726707,38508.00,19064.42,M765590697,0.00,0.00,0,0
137,PAYMENT,4665.37,C684000182,0.00,0.00,M661812249,0.00,0.00,0,0
187,PAYMENT,4495.49,C911414751,15856.30,11360.81,M509531361,0.00,0.00,0,0
346,CASH_IN,198371.14,C898256540,146827.00,345198.14,C1225037114,227977.30,29606.15,0,0
380,CASH_OUT,105374.46,C861526943,4167.00,0.00,C1959127954,1227578.37,1332952.83,0,0
235,CASH_OUT,210956.74,C601208512,0.00,0.00,C390679988,259203.47,470160.22,0,0
686,PAYMENT,7508.72,C1224099428,267519.55,260010.83,M881149364,0.00,0.00,0,0
330,PAYMENT,6115.21,C602612321,501316.00,495200.79,M32314293,0.00,0.00,0,0
373,CASH_IN,145341.50,C1372533679,1426440.13,1571781.63,C2116666245,1834601.38,1689259.88,0,0
235,CASH_IN,232737.34,C333937604,20395.00,253132.34,C1388295166,214993.71,0.00,0,0
230,CASH_OUT,90691.40,C444349004,0.00,0.00,C1826464640,628645.01,719336.41,0,0
235,CASH_OUT,147267.24,C1211179192,164386.00,17118.76,C552528802,2292527.85,2439795.09,0,0
355,PAYMENT,17148.77,C1317070069,0.00,0.00,M195284586,0.00,0.00,0,0
321,CASH_OUT,281317.83,C628139783,3969.00,0.00,C323502681,115863.49,397181.32,0,0
41,PAYMENT,15877.31,C795956795,109085.94,93208.63,M836801950,0.00,0.00,0,0
376,CASH_OUT,19582.98,C177579936,0.00,0.00,C2117513250,131999.07,151582.06,0,0
204,PAYMENT,1660.30,C336222834,11446.00,9785.70,M57297669,0.00,0.00,0,0
188,TRANSFER,263769.27,C1691524707,0.00,0.00,C389146464,1126103.06,1389872.32,0,0
11,PAYMENT,11342.15,C2144590325,10794.00,0.00,M175192874,0.00,0.00,0,0
277,CASH_OUT,144150.66,C1281739733,0.00,0.00,C1228642788,338283.31,482433.97,0,0
14,CASH_OUT,345477.17,C1812827109,0.00,0.00,C975681160,889279.24,891138.88,0,0
326,CASH_OUT,107113.84,C1003678651,206092.00,98978.16,C413534374,2245622.24,2352736.08,0,0
207,CASH_OUT,114851.03,C928501395,29970.00,0.00,C1419181,224309.86,339160.89,0,0
234,CASH_OUT,162135.76,C86929878,0.00,0.00,C331632033,1864811.34,2026947.10,0,0
14,CASH_IN,207344.13,C57715604,1578167.24,1785511.37,C632472943,835963.92,963631.39,0,0
276,PAYMENT,2520.52,C99754988,1019.00,0.00,M2061632599,0.00,0.00,0,0
226,CASH_IN,307490.36,C1825644457,107517.00,415007.36,C1318453095,287957.44,0.00,0,0
187,CASH_OUT,238090.84,C1944132043,20294.00,0.00,C1712237759,1977843.87,2215934.71,0,0
164,CASH_OUT,30150.73,C231722678,0.00,0.00,C1561882930,596508.23,1130037.50,0,0
355,CASH_IN,174781.88,C1361445509,1282.00,176063.88,C1765248307,0.00,0.00,0,0
167,CASH_OUT,301307.68,C1128690243,0.00,0.00,C1387820140,868197.26,1169504.94,0,0
257,CASH_OUT,123020.48,C546328204,0.00,0.00,C331731965,2298292.90,2533607.42,0,0
214,CASH_IN,173653.49,C1759807787,1297980.86,1471634.35,C928789645,2112126.98,1938473.48,0,0
402,CASH_OUT,186517.38,C994263405,1262.00,0.00,C612304018,0.00,186517.38,0,0
353,CASH_OUT,56956.89,C570545617,16090.00,0.00,C1074183146,0.00,56956.89,0,0
281,PAYMENT,1913.01,C1540280774,0.00,0.00,M379125302,0.00,0.00,0,0
255,TRANSFER,905064.46,C957247703,0.00,0.00,C246704601,2192982.63,3098047.10,0,0
163,CASH_OUT,18881.00,C268192714,0.00,0.00,C1872325182,3974013.72,3992894.72,0,0
160,CASH_OUT,350512.71,C622728133,0.00,0.00,C109195229,2321487.02,2896599.30,0,0
375,CASH_OUT,213230.54,C1741533490,112935.00,0.00,C456464926,140788.73,354019.27,0,0
308,PAYMENT,15121.44,C1707357291,0.00,0.00,M180584340,0.00,0.00,0,0
165,CASH_IN,49932.27,C1422981061,1752321.61,1802253.89,C1752413199,7854540.30,7804608.02,0,0
229,CASH_OUT,70655.05,C271286218,258586.00,187930.95,C933099168,0.00,70655.05,0,0
277,PAYMENT,5611.22,C1643092433,10788.00,5176.78,M1914725541,0.00,0.00,0,0
15,CASH_IN,122840.84,C2105836393,17015.00,139855.84,C951712728,0.00,0.00,0,0
400,CASH_OUT,307834.71,C1233757693,20166.00,0.00,C1706839683,73359.73,381194.44,0,0
303,TRANSFER,669461.82,C1769469721,0.00,0.00,C664496536,1896790.46,2566252.28,0,0
227,CASH_IN,406216.79,C363748272,20556.00,426772.79,C88509640,1103574.26,697357.47,0,0
136,CASH_OUT,155201.11,C1992286433,114.00,0.00,C1249136378,1319426.35,1474627.45,0,0
188,CASH_OUT,148473.12,C1997044444,0.00,0.00,C965619683,2206731.05,2355204.17,0,0
469,PAYMENT,5542.63,C320248498,252017.00,246474.37,M880614224,0.00,0.00,0,0
178,CASH_OUT,108740.48,C63651127,0.00,0.00,C100487350,370296.49,479036.97,0,0
277,CASH_IN,407871.47,C1266483380,9407.00,417278.47,C412620718,732424.48,324553.01,0,0
376,CASH_OUT,274387.19,C55110777,316060.00,41672.81,C335342747,334467.10,608854.29,0,0
157,PAYMENT,20485.46,C168851240,15647.00,0.00,M1835705914,0.00,0.00,0,0
281,PAYMENT,204.04,C1631470282,0.00,0.00,M415124920,0.00,0.00,0,0
281,CASH_OUT,420209.24,C1292580928,0.00,0.00,C1397023592,3518277.51,3938486.75,0,0
19,TRANSFER,119860.18,C1588103488,57575.47,0.00,C452692948,817558.50,1046002.16,0,0
566,PAYMENT,18397.37,C573963410,315407.00,297009.63,M957123937,0.00,0.00,0,0
332,CASH_IN,16094.91,C1164072672,5354453.77,5370548.68,C1276319779,1369020.42,1352925.50,0,0
331,CASH_OUT,189549.55,C2108924622,13897.00,0.00,C1864713770,9991.56,199541.11,0,0
372,PAYMENT,23488.11,C1966399664,455805.00,432316.89,M816059511,0.00,0.00,0,0
349,CASH_OUT,268405.17,C33567779,0.00,0.00,C702664594,7853103.68,8121508.85,0,0
617,CASH_OUT,24061.65,C1127696963,5634.00,0.00,C2039140126,468231.80,492293.45,0,0
47,TRANSFER,135573.99,C539154081,20875.00,0.00,C1310580068,0.00,135573.99,0,0
259,PAYMENT,20183.18,C802914756,0.00,0.00,M640113132,0.00,0.00,0,0
21,PAYMENT,2038.90,C1240769185,0.00,0.00,M2135207578,0.00,0.00,0,0
333,CASH_OUT,239413.11,C417165944,0.00,0.00,C1536133101,1653259.81,1892672.92,0,0
303,CASH_IN,293841.61,C867506789,3052673.15,3346514.76,C1126506281,2857885.06,2564043.44,0,0
234,CASH_OUT,123864.17,C861450327,41801.00,0.00,C1824162353,63433.68,187297.85,0,0
19,CASH_OUT,25475.49,C1733410596,42442.00,16966.51,C237658572,49211.20,74686.69,0,0
359,PAYMENT,4125.09,C1158975773,16712.00,12586.91,M2036052405,0.00,0.00,0,0
256,CASH_IN,112985.48,C814443046,6335796.25,6448781.73,C1144889838,123675.51,10690.03,0,0
22,CASH_IN,131611.47,C125491937,104100.00,235711.47,C1568824517,496295.01,364683.54,0,0
229,CASH_OUT,127168.98,C932338312,0.00,0.00,C2133751503,135731.58,262900.56,0,0
159,PAYMENT,14546.77,C1097100837,23179.00,8632.23,M165519487,0.00,0.00,0,0
